"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
"Spinulum annotinum","(L.) A. Haines",204168,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales","",NA,NA,"Lycopodiaceae","Spinulum",NA,"Spinulum annotinum","","species","UBC","UBCVascular","V158285","","12781CCD-861E-E74C-B18D-995EDF17B8E0","B. Fraser","s.n.",NA,"1965-07-29",1965,7,29,"PRESERVED_SPECIMEN","Sentinel glacier foreland, Garibaldi Park.",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"B. Fraser",NA,NA,NA,NA,NA,15617,1965,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.8930444794088,-122.982676465135
"Stellaria borealis ssp. borealis","Bigelow",238712,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria borealis","borealis","subspecies","UBC","UBCVascular","V158305","","0470BAFD-951E-7042-86E5-E6A2EECE2094","B. Fraser","s.n.",NA,"1965-07-06",1965,7,6,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Richard K. Rabeler",NA,NA,NA,NA,NA,15810,1965,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.8930444794088,-122.982676465135
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha","","species","UBC","UBCVascular","V27287","","8A9CA090-4DB8-2B44-A5BF-365C1C4620D8","w Cottle","422",NA,"1951-08-11",1951,8,11,"PRESERVED_SPECIMEN","Garibaldi Park, Garibaldi Lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Vladimir J. Krajina",NA,NA,NA,NA,NA,15812,1951,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.936943999071,-123.025556
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha","","species","UBC","UBCVascular","V55468","","65BEC43F-90F1-044E-B558-2117D9027805","Vernon C. Brink","56-8-185",NA,"1956-08-10",1956,8,10,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"J.K. Morton",NA,NA,NA,NA,NA,15813,1956,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.8930444794088,-122.982676465135
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha","","species","UBC","UBCVascular","V158306","","978EE4A7-720B-5548-9A07-0EB582E0C527","B. Fraser","s.n.",NA,"1965-07-19",1965,7,19,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"B. Fraser, V. Bednar",NA,NA,NA,NA,NA,15814,1965,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.8930444794088,-122.982676465135
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha","","species","UBC","UBCVascular","V158264","","5644227F-6F9A-4E42-98A6-9F80695CB5BD","B. Fraser","s.n.",NA,"1965-07-26",1965,7,26,"PRESERVED_SPECIMEN","Garibaldi Park, Sphinx glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"B. Fraser",NA,NA,NA,NA,NA,15815,1965,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9163787550759,-122.959342409206
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha","","species","UBC","UBCVascular","V158394","","BA6A1019-BD09-B74F-850C-EB33CEF9E61B","B. Fraser","s.n.",NA,"1965-08-06",1965,8,6,"PRESERVED_SPECIMEN","Garibaldi Park, Warren glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"B. Fraser",NA,NA,NA,NA,NA,15816,1965,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.866667,-123
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha","","species","UBC","UBCVascular","V43666","","37E252C3-929E-194F-B576-78E3A0D83AA6","John Davidson","s.n.",NA,"1912-08-15",1912,8,15,"PRESERVED_SPECIMEN","Garibaldi, Black Tusk Valley [Black Tusk Lake]",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA,15817,1912,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9619439990712,-123.025278
"Stellaria calycantha","(Ledeb.) Bong.",79200,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria calycantha","","species","UBC","UBCVascular","V47122","","DD918F4C-F8E0-D840-9466-9F4219923004","A. E. Baggs","s.n.",NA,"1913-08-01",1913,8,1,"PRESERVED_SPECIMEN","West tongue of Helmet Glacier [Helm Glacier]",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA,15818,1913,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9497113876788,-123.001011339463
"Stellaria crassifolia","Ehrh.",169334,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria crassifolia","","species","UBC","UBCVascular","V27286","","E1BEF7A5-387A-C449-AF67-4E050FFB9F03","W. Cottle","412",NA,"1951-08-31",1951,8,31,"PRESERVED_SPECIMEN","Garibaldi Park, Garibaldi Lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA,15821,1951,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.936943999071,-123.025556
"Stellaria crassifolia","Ehrh.",169334,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,NA,"Caryophyllaceae","Stellaria",NA,"Stellaria crassifolia","","species","RBCM","V","V008088A","","RBCM:Botany:V008088A","George Hardy","s.n.",NA,"1926-08-01",1926,8,1,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S4S5 (2015)",NA,"Richard Rabeler",NA,NA,NA,NA,NA,15822,1926,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.933333,-123.033333
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","UBC","UBCVascular","V27321","","D284D9A7-6C09-D647-9E18-486C36716C82","W.H. Cottle","387",NA,"1951-08-27",1951,8,27,"PRESERVED_SPECIMEN","Garibaldi Park, Black Tusk Meadows, along trail to the outlet of Banier Lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"M.H. [M. Harrington]",NA,NA,NA,NA,NA,15845,1951,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9497107083849,-123.067680124609
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","UBC","UBCVascular","V25375","","D9496944-F5EC-DE4B-87D5-BD34D239F4B7","John Davidson","s.n.",NA,"1913-08-04",1913,8,4,"PRESERVED_SPECIMEN","near Mimulus Creek",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"John Davidson",NA,NA,NA,NA,NA,15847,1913,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9499999990711,-123.033333
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","UBC","UBCVascular","V183688","","373ED338-2D0A-4140-B56E-3EB46D240628","C.J. Marchant","71-242",NA,"1971-08-02",1971,8,2,"PRESERVED_SPECIMEN","Squamish-Lillooet Regional District, near Squamish, Diamondhead",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"C.J. Marchant",NA,NA,NA,NA,NA,15848,1971,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.816667,-123
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","iNaturalist","Observations","99637767","","https://www.inaturalist.org/observations/99637767","Kate McKeown","",NA,"2021-09-23",2021,9,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Jason Headley",NA,NA,NA,NA,NA,15860,2021,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.749664,-123.049995
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","iNaturalist","Observations","94531815","","https://www.inaturalist.org/observations/94531815","Taylor Justason","",NA,"2021-09-08",2021,9,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Taylor Justason",NA,NA,NA,NA,NA,15874,2021,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.945897,-123.065789
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","","","","","q-10456383323","","",NA,"2021-08-19",2021,8,19,"HUMAN_OBSERVATION","",NA,NA,"","Canada","CA",48,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5",NA,"",NA,NA,NA,NA,NA,15887,2021,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.949162,-123.080872
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","iNaturalist","Observations","32128062","","https://www.inaturalist.org/observations/32128062","Geneviève Reynolds","",NA,"2019-08-25",2019,8,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Geneviève Reynolds",NA,NA,NA,NA,NA,15902,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.946097,-123.069008
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","iNaturalist","Observations","99654164","","https://www.inaturalist.org/observations/99654164","Kate McKeown","",NA,"2021-09-23",2021,9,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Jason Headley",NA,NA,NA,NA,NA,15911,2021,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.75407,-123.056938
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","iNaturalist","Observations","59233383","","https://www.inaturalist.org/observations/59233383","Taylor Justason","",NA,"2020-09-10",2020,9,10,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Taylor Justason",NA,NA,NA,NA,NA,15916,2020,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.760794,-123.049881
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","","","","","q-10045880421","","",NA,"2018-10-10",2018,10,10,"HUMAN_OBSERVATION","",NA,NA,"","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5",NA,"",NA,NA,NA,NA,NA,15927,2018,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.785581,-122.988551
"Streptopus amplexifolius","(L.) DC.",79273,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus amplexifolius","","species","iNaturalist","Observations","31807191","","https://www.inaturalist.org/observations/31807191","Kelly Fretwell","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,15932,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.947072,-123.076795
"Streptopus lanceolatus var. curvipes","(Aiton) Reveal",243120,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus lanceolatus","curvipes","varietas","UBC","UBCVascular","V47574","","7ACF4EDD-FEF6-5D47-95E9-9F8B138DA8AB","M.F. Jackson","s.n.",NA,"1951-08-05",1951,8,5,"PRESERVED_SPECIMEN","Garibaldi Park, near Black Tusk Meadows",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Thomas M.C. Taylor",NA,NA,NA,NA,NA,15939,1951,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9497107083849,-123.067680124609
"Streptopus lanceolatus var. curvipes","(Aiton) Reveal",243120,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus lanceolatus","curvipes","varietas","UBC","UBCVascular","V158265","","6C7FBFBE-0339-B64E-B0CC-1D2449A15E58","B. Fraser","s.n.",NA,"1966-08-05",1966,8,5,"PRESERVED_SPECIMEN","Garibaldi Park, Sphinx glacier foreland",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"V. Bednar",NA,NA,NA,NA,NA,15940,1966,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9163787550759,-122.959342409206
"Streptopus lanceolatus var. curvipes","(Aiton) Reveal",243120,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus lanceolatus","curvipes","varietas","iNaturalist","Observations","122250696","","https://www.inaturalist.org/observations/122250696","alyssahoenmans","",NA,"2022-06-05",2022,6,5,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"alyssahoenmans",NA,NA,NA,NA,NA,15961,2022,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.750378,-123.049178
"Streptopus lanceolatus var. curvipes","(Aiton) Reveal",243120,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus lanceolatus","curvipes","varietas","iNaturalist","Observations","26333426","","https://www.inaturalist.org/observations/26333426","Zoë Davis","",NA,"2019-06-02",2019,6,2,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Zoë Davis",NA,NA,NA,NA,NA,15962,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.751509,-123.051466
"Streptopus lanceolatus var. curvipes","(Aiton) Reveal",243120,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,NA,"Liliaceae","Streptopus",NA,"Streptopus lanceolatus","curvipes","varietas","iNaturalist","Observations","31813115","","https://www.inaturalist.org/observations/31813115","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,15963,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.955424,-123.108667
"Struthiopteris spicant","(L.) F.W. Weiss",774894,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Blechnaceae","Struthiopteris",NA,"Struthiopteris spicant","","species","iNaturalist","Observations","32193820","","https://www.inaturalist.org/observations/32193820","Kelly Fretwell","",NA,"2019-08-25",2019,8,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,16041,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.951297,-123.096205
"Struthiopteris spicant","(L.) F.W. Weiss",774894,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Blechnaceae","Struthiopteris",NA,"Struthiopteris spicant","","species","iNaturalist","Observations","59242104","","https://www.inaturalist.org/observations/59242104","Taylor Justason","",NA,"2020-09-10",2020,9,10,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Taylor Justason",NA,NA,NA,NA,NA,16048,2020,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.762828,-123.048358
"Struthiopteris spicant","(L.) F.W. Weiss",774894,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Blechnaceae","Struthiopteris",NA,"Struthiopteris spicant","","species","iNaturalist","Observations","31813111","","https://www.inaturalist.org/observations/31813111","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,16058,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.955447,-123.108417
"Struthiopteris spicant","(L.) F.W. Weiss",774894,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Blechnaceae","Struthiopteris",NA,"Struthiopteris spicant","","species","iNaturalist","Observations","137156451","","https://www.inaturalist.org/observations/137156451","Steve Ansell","",NA,"2022-09-18",2022,9,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",35,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,16064,2022,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.951417,-123.093706
"Struthiopteris spicant","(L.) F.W. Weiss",774894,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Blechnaceae","Struthiopteris",NA,"Struthiopteris spicant","","species","iNaturalist","Observations","99637753","","https://www.inaturalist.org/observations/99637753","Kate McKeown","",NA,"2021-09-23",2021,9,23,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,16128,2021,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.749664,-123.049995
"Symphyotrichum foliaceum var. foliaceum","(Lindl. ex DC.) G.L. Nesom",243151,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Symphyotrichum",NA,"Symphyotrichum foliaceum","foliaceum","varietas","UBC","UBCVascular","V27394","","A5CA832E-5E99-9944-B1FB-11B1CC02CCA7","W. Cottle","403",NA,"1951-08-29",1951,8,29,"PRESERVED_SPECIMEN","Black Tusk meadow, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2008)",NA,"",NA,NA,NA,NA,NA,16225,1951,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9497107083849,-123.067680124609
"Symphyotrichum foliaceum var. foliaceum","(Lindl. ex DC.) G.L. Nesom",243151,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Symphyotrichum",NA,"Symphyotrichum foliaceum","foliaceum","varietas","UBC","UBCVascular","V27395","","7ED0513E-EA47-8140-B506-5A1CEDBD9EA9","W. Cottle","396",NA,"1951-08-04",1951,8,4,"PRESERVED_SPECIMEN","Black Tusk Meadows, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2008)",NA,"",NA,NA,NA,NA,NA,16226,1951,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.9497107083849,-123.067680124609
"Taraxacum alaskanum","Rydb.",556104,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Taraxacum",NA,"Taraxacum alaskanum","","species","UBC","UBCVascular","V44985","","C9E73680-E195-5948-AF52-8EDA1AAC8C7E","John Davidson","s.n.",NA,"1913-08-01",1913,8,1,"PRESERVED_SPECIMEN","camp on Mount Garibaldi",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2012)",NA,"Jamie Fenneman",NA,NA,NA,NA,NA,16287,1913,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.8499999990705,-123
"Taxus brevifolia","Nutt.",55209,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Taxaceae","Taxus",NA,"Taxus brevifolia","","species","iNaturalist","Observations","31813090","","https://www.inaturalist.org/observations/31813090","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,16298,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.957193,-123.119175
"Taxus brevifolia","Nutt.",55209,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Taxaceae","Taxus",NA,"Taxus brevifolia","","species","iNaturalist","Observations","94528273","","https://www.inaturalist.org/observations/94528273","Taylor Justason","",NA,"2021-09-08",2021,9,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",65,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Taylor Justason",NA,NA,NA,NA,NA,16301,2021,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.95112,-123.102111
"Taxus brevifolia","Nutt.",55209,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Taxaceae","Taxus",NA,"Taxus brevifolia","","species","iNaturalist","Observations","31643416","","https://www.inaturalist.org/observations/31643416","Kelly Fretwell","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,16302,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.956698,-123.11339
"Taxus brevifolia","Nutt.",55209,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Taxaceae","Taxus",NA,"Taxus brevifolia","","species","iNaturalist","Observations","31643417","","https://www.inaturalist.org/observations/31643417","Kelly Fretwell","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,16306,2019,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.956618,-123.11357
"Taxus brevifolia","Nutt.",55209,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Taxaceae","Taxus",NA,"Taxus brevifolia","","species","iNaturalist","Observations","55711656","","https://www.inaturalist.org/observations/55711656","amybratberg","",NA,"2020-08-04",2020,8,4,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"amybratberg",NA,NA,NA,NA,NA,16308,2020,"Garibaldi Park","II","No","A - Park","Sub-national Government","Government of British Columbia","II",49.850713,-123.004646
