"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","98941019","","https://www.inaturalist.org/observations/98941019","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",43,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,16995,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.369698,-123.350935
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","99728420","","https://www.inaturalist.org/observations/99728420","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17005,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.369308,-123.351067
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","98941038","","https://www.inaturalist.org/observations/98941038","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17013,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.369331,-123.352761
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","99728323","","https://www.inaturalist.org/observations/99728323","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17036,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.369102,-123.351891
"Tsuga heterophylla","(Raf.) Sarg.",48254,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,NA,"Pinaceae","Tsuga",NA,"Tsuga heterophylla","","species","iNaturalist","Observations","98941030","","https://www.inaturalist.org/observations/98941030","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",64,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17076,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.369072,-123.353203
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","98941036","","https://www.inaturalist.org/observations/98941036","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17530,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.369397,-123.352706
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","99728390","","https://www.inaturalist.org/observations/99728390","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17587,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.369308,-123.351067
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","99719896","","https://www.inaturalist.org/observations/99719896","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17611,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.370392,-123.351486
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","99728418","","https://www.inaturalist.org/observations/99728418","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17612,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.369308,-123.351067
"Vaccinium parvifolium","Sm.",48354,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,NA,"Ericaceae","Vaccinium",NA,"Vaccinium parvifolium","","species","iNaturalist","Observations","98941017","","https://www.inaturalist.org/observations/98941017","Kate McKeown","",NA,"2021-10-01",2021,10,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",24,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kate McKeown",NA,NA,NA,NA,NA,17725,2021,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.370075,-123.351783
"Viola adunca var. adunca","Sm.",53328,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","",NA,NA,"Violaceae","Viola",NA,"Viola adunca","adunca","varietas","UBC","UBCVascular","V150137","","11CF2AE4-1896-0847-B4C4-F66E1514362D","Muriel M. Nair","s.n.",NA,"1900-04-16",1900,4,16,"PRESERVED_SPECIMEN","Bowen Island",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Muriel M. Nair",NA,NA,NA,NA,NA,18119,1900,"Bowen Island Ecological Reserve","Ia","No","Ecological Reserve","Sub-national Government","Government of British Columbia","Ia",49.3666669990679,-123.366667
